total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,tree_insertion_time,tree_insertion_num,permutation_map_insertion_time,permutation_map_insertion_num,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,queue_size,queue_min_length,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
514.037,505.982,6.31617,500.704,9.53674e-07,245534712,202.273,2.87106,19536725,65.4934,61879689,0.348864,0.348094,4,18498545,957842,17540725,2,15074269,4454372,0,10,2:84;3:22088;4:2693694;5:14536144;6:43;
514.107,506.05,6.31878,500.77,0,245572282,202.304,2.87106,19536725,65.4934,61879689,0.348864,0.348094,4,18497545,957842,17539725,2,15074269,4454372,0,10,2:84;3:21791;4:2693694;5:14536144;6:43;
514.167,506.107,6.32099,500.827,9.53674e-07,245606191,202.33,2.87106,19536725,65.4934,61879689,0.348864,0.348094,4,18496545,957842,17538725,2,15074269,4454372,0,10,2:84;3:21519;4:2693694;5:14536144;6:43;
514.269,506.206,6.32388,500.924,9.53674e-07,245661877,202.375,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18495545,957842,17537725,2,15074269,4454372,0,10,2:84;3:21356;4:2693421;5:14536144;6:43;
514.477,506.411,6.32726,501.126,9.53674e-07,245779488,202.47,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18494545,957842,17536725,2,15074269,4454372,0,10,2:84;3:21356;4:2692501;5:14536144;6:43;
514.714,506.642,6.33227,501.352,9.53674e-07,245896274,202.575,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18493545,957842,17535725,2,15074269,4454372,0,10,2:84;3:21356;4:2691593;5:14536144;6:43;
514.928,506.852,6.33642,501.559,9.53674e-07,246011697,202.672,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18492545,957842,17534725,2,15074269,4454372,0,10,2:84;3:21356;4:2690702;5:14536144;6:43;
515.138,507.059,6.34016,501.762,9.53674e-07,246128374,202.767,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18491545,957842,17533725,2,15074269,4454372,0,10,2:84;3:21356;4:2689797;5:14536144;6:43;
515.352,507.268,6.34381,501.968,9.53674e-07,246247394,202.863,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18490545,957842,17532725,2,15074269,4454372,0,10,2:84;3:21356;4:2688876;5:14536144;6:43;
515.561,507.474,6.3473,502.171,9.53674e-07,246365535,202.959,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18489545,957842,17531725,2,15074269,4454372,0,10,2:84;3:21356;4:2687959;5:14536144;6:43;
515.763,507.673,6.35036,502.367,0,246479985,203.05,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18488545,957842,17530725,2,15074269,4454372,0,10,2:84;3:21356;4:2687062;5:14536144;6:43;
515.965,507.871,6.35368,502.562,9.53674e-07,246595798,203.141,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18487545,957842,17529725,2,15074269,4454372,0,10,2:84;3:21356;4:2686155;5:14536144;6:43;
516.17,508.073,6.35709,502.761,9.53674e-07,246708115,203.234,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18486545,957842,17528725,2,15074269,4454372,0,10,2:84;3:21356;4:2685272;5:14536144;6:43;
516.371,508.27,6.36012,502.956,0,246822547,203.325,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18485545,957842,17527725,2,15074269,4454372,0,10,2:84;3:21356;4:2684371;5:14536144;6:43;
516.577,508.473,6.36323,503.156,0,246937064,203.418,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18484545,957842,17526725,2,15074269,4454372,0,10,2:84;3:21356;4:2683465;5:14536144;6:43;
516.779,508.672,6.36641,503.352,9.53674e-07,247052572,203.51,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18483545,957842,17525725,2,15074269,4454372,0,10,2:84;3:21356;4:2682552;5:14536144;6:43;
516.972,508.862,6.36933,503.539,0,247166235,203.597,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18482545,957842,17524725,2,15074269,4454372,0,10,2:84;3:21356;4:2681654;5:14536144;6:43;
517.163,509.05,6.37225,503.725,0,247275834,203.683,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18481545,957842,17523725,2,15074269,4454372,0,10,2:84;3:21356;4:2680792;5:14536144;6:43;
517.371,509.255,6.3754,503.927,9.53674e-07,247390742,203.777,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18480545,957842,17522725,2,15074269,4454372,0,10,2:84;3:21356;4:2679887;5:14536144;6:43;
517.57,509.45,6.37837,504.119,0,247501237,203.866,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18479545,957842,17521725,2,15074269,4454372,0,10,2:84;3:21356;4:2679002;5:14536144;6:43;
517.772,509.649,6.3814,504.315,0,247610641,203.957,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18478545,957842,17520725,2,15074269,4454372,0,10,2:84;3:21356;4:2678139;5:14536144;6:43;
517.972,509.846,6.38445,504.509,0,247722842,204.048,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18477545,957842,17519725,2,15074269,4454372,0,10,2:84;3:21356;4:2677245;5:14536144;6:43;
518.167,510.038,6.38756,504.699,0,247833698,204.136,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18476545,957842,17518725,2,15074269,4454372,0,10,2:84;3:21356;4:2676365;5:14536144;6:43;
518.377,510.244,6.39066,504.902,0,247948337,204.231,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18475545,957842,17517725,2,15074269,4454372,0,10,2:84;3:21356;4:2675449;5:14536144;6:43;
518.581,510.445,6.39383,505.1,0,248059671,204.323,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18474545,957842,17516725,2,15074269,4454372,0,10,2:84;3:21356;4:2674566;5:14536144;6:43;
518.777,510.638,6.39675,505.29,0,248170911,204.411,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18473545,957842,17515725,2,15074269,4454372,0,10,2:84;3:21356;4:2673678;5:14536144;6:43;
518.968,510.826,6.39967,505.475,0,248276848,204.497,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18472545,957842,17514725,2,15074269,4454372,0,10,2:84;3:21356;4:2672834;5:14536144;6:43;
519.159,511.014,6.40262,505.661,9.53674e-07,248386739,204.584,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18471545,957842,17513725,2,15074269,4454372,0,10,2:84;3:21356;4:2671950;5:14536144;6:43;
519.372,511.224,6.4056,505.868,0,248504846,204.68,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18470544,957842,17512725,2,15074269,4454372,0,10,2:84;3:21356;4:2671008;5:14536144;6:43;
519.557,511.406,6.40866,506.047,9.53674e-07,248609908,204.763,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18469544,957842,17511725,2,15074269,4454372,0,10,2:84;3:21356;4:2670178;5:14536144;6:43;
519.759,511.604,6.41161,506.243,0,248725129,204.855,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18468544,957842,17510725,2,15074269,4454372,0,10,2:84;3:21356;4:2669254;5:14536144;6:43;
519.963,511.805,6.41468,506.441,0,248839632,204.947,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18467544,957842,17509725,2,15074269,4454372,0,10,2:84;3:21356;4:2668346;5:14536144;6:43;
520.164,512.003,6.41784,506.635,0,248950413,205.038,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18466544,957842,17508725,2,15074269,4454372,0,10,2:84;3:21356;4:2667464;5:14536144;6:43;
520.371,512.207,6.42076,506.837,0,249065897,205.132,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18465544,957842,17507725,2,15074269,4454372,0,10,2:84;3:21356;4:2666543;5:14536144;6:43;
520.559,512.392,6.424,507.018,0,249170037,205.216,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18464544,957842,17506725,2,15074269,4454372,0,10,2:84;3:21356;4:2665714;5:14536144;6:43;
520.762,512.592,6.42676,507.216,1.19209e-06,249286450,205.308,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18463544,957842,17505725,2,15074269,4454372,0,10,2:84;3:21356;4:2664787;5:14536144;6:43;
520.964,512.79,6.42955,507.412,9.53674e-07,249399286,205.399,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18462544,957842,17504725,2,15074269,4454372,0,10,2:84;3:21356;4:2663889;5:14536144;6:43;
521.148,512.972,6.43257,507.591,0,249504223,205.482,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18461544,957842,17503725,2,15074269,4454372,0,10,2:84;3:21356;4:2663045;5:14536144;6:43;
521.354,513.174,6.43535,507.79,1.19209e-06,249620587,205.575,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18460544,957842,17502725,2,15074269,4454372,0,10,2:84;3:21356;4:2662109;5:14536144;6:43;
521.552,513.37,6.43823,507.983,0,249729081,205.665,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18459544,957842,17501725,2,15074269,4454372,0,10,2:84;3:21356;4:2661247;5:14536144;6:43;
521.742,513.556,6.44119,508.167,0,249838256,205.75,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18458544,957842,17500725,2,15074269,4454372,0,10,2:84;3:21356;4:2660374;5:14536144;6:43;
521.948,513.76,6.4439,508.368,9.53674e-07,249955720,205.843,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18457544,957842,17499725,2,15074269,4454372,0,10,2:84;3:21356;4:2659443;5:14536144;6:43;
522.122,513.931,6.44664,508.536,0,250056343,205.922,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18456544,957842,17498725,2,15074269,4454372,0,10,2:84;3:21356;4:2658640;5:14536144;6:43;
522.314,514.12,6.4496,508.722,0,250168692,206.008,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18455544,957842,17497725,2,15074269,4454372,0,10,2:84;3:21356;4:2657739;5:14536144;6:43;
522.514,514.316,6.45286,508.916,9.53674e-07,250277931,206.099,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18454544,957842,17496725,2,15074269,4454372,0,10,2:84;3:21356;4:2656877;5:14536144;6:43;
522.713,514.512,6.456,509.108,9.53674e-07,250387895,206.188,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18453544,957842,17495725,2,15074269,4454372,0,10,2:84;3:21356;4:2656000;5:14536144;6:43;
522.942,514.737,6.45941,509.33,9.53674e-07,250507513,206.291,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18452544,957842,17494725,2,15074269,4454372,0,10,2:84;3:21356;4:2655044;5:14536144;6:43;
523.136,514.928,6.4627,509.518,0,250612053,206.379,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18451543,957842,17493725,2,15074269,4454372,0,10,2:84;3:21356;4:2654209;5:14536144;6:43;
523.327,515.116,6.46554,509.703,9.53674e-07,250720927,206.465,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18450543,957842,17492725,2,15074269,4454372,0,10,2:84;3:21356;4:2653325;5:14536144;6:43;
523.527,515.313,6.46842,509.898,0,250834466,206.555,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18449543,957842,17491725,2,15074269,4454372,0,10,2:84;3:21356;4:2652421;5:14536144;6:43;
523.708,515.491,6.47148,510.072,9.53674e-07,250937466,206.637,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18448543,957842,17490725,2,15074269,4454372,0,10,2:84;3:21356;4:2651599;5:14536144;6:43;
523.916,515.695,6.47451,510.274,0,251054480,206.73,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18447543,957842,17489725,2,15074269,4454372,0,10,2:84;3:21356;4:2650659;5:14536144;6:43;
524.115,515.892,6.47752,510.468,0,251165742,206.821,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18446543,957842,17488725,2,15074269,4454372,0,10,2:84;3:21356;4:2649773;5:14536144;6:43;
524.322,516.095,6.48096,510.668,0,251278421,206.914,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18445543,957842,17487725,2,15074269,4454372,0,10,2:84;3:21356;4:2648867;5:14536144;6:43;
524.522,516.292,6.48391,510.861,0,251388368,207.004,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18444543,957842,17486725,2,15074269,4454372,0,10,2:84;3:21356;4:2647994;5:14536144;6:43;
524.719,516.486,6.48715,511.053,9.53674e-07,251496156,207.093,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18443543,957842,17485725,2,15074269,4454372,0,10,2:84;3:21356;4:2647136;5:14536144;6:43;
524.929,516.692,6.49017,511.256,0,251613965,207.187,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18442543,957842,17484725,2,15074269,4454372,0,10,2:84;3:21356;4:2646201;5:14536144;6:43;
525.124,516.884,6.49308,511.445,9.53674e-07,251724293,207.276,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18441543,957842,17483725,2,15074269,4454372,0,10,2:84;3:21356;4:2645316;5:14536144;6:43;
525.312,517.069,6.49599,511.628,0,251829911,207.361,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18440543,957842,17482725,2,15074269,4454372,0,10,2:84;3:21356;4:2644467;5:14536144;6:43;
525.514,517.268,6.49885,511.824,9.53674e-07,251947091,207.452,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18439543,957842,17481725,2,15074269,4454372,0,10,2:84;3:21356;4:2643527;5:14536144;6:43;
525.699,517.45,6.50193,512.003,0,252048933,207.535,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18438543,957842,17480725,2,15074269,4454372,0,10,2:84;3:21356;4:2642721;5:14536144;6:43;
525.909,517.656,6.50492,512.206,0,252162830,207.63,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18437543,957842,17479725,2,15074269,4454372,0,10,2:84;3:21356;4:2641806;5:14536144;6:43;
526.116,517.861,6.50776,512.408,9.53674e-07,252278737,207.724,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18436543,957842,17478725,2,15074269,4454372,0,10,2:84;3:21356;4:2640888;5:14536144;6:43;
526.298,518.04,6.51079,512.584,9.53674e-07,252382571,207.806,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18435543,957842,17477725,2,15074269,4454372,0,10,2:84;3:21356;4:2640062;5:14536144;6:43;
526.499,518.238,6.51363,512.78,9.53674e-07,252498747,207.897,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18434543,957842,17476725,2,15074269,4454372,0,10,2:84;3:21356;4:2639133;5:14536144;6:43;
526.694,518.43,6.51643,512.969,9.53674e-07,252610527,207.986,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18433543,957842,17475725,2,15074269,4454372,0,10,2:84;3:21356;4:2638246;5:14536144;6:43;
526.906,518.638,6.52017,513.173,0,252719233,208.082,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18432543,957842,17474725,2,15074269,4454372,0,10,2:84;3:21356;4:2637383;5:14536144;6:43;
527.116,518.845,6.52288,513.378,9.53674e-07,252836932,208.177,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18431543,957842,17473725,2,15074269,4454372,0,10,2:84;3:21356;4:2636441;5:14536144;6:43;
527.307,519.032,6.52588,513.563,0,252942515,208.263,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18430543,957842,17472725,2,15074269,4454372,0,10,2:84;3:21356;4:2635601;5:14536144;6:43;
527.501,519.224,6.52881,513.751,1.19209e-06,253051737,208.35,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18429543,957842,17471725,2,15074269,4454372,0,10,2:84;3:21356;4:2634718;5:14536144;6:43;
527.707,519.427,6.53172,513.951,0,253167007,208.443,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18428543,957842,17470725,2,15074269,4454372,0,10,2:84;3:21356;4:2633796;5:14536144;6:43;
527.912,519.628,6.53579,514.148,9.53674e-07,253268599,208.536,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18427543,957842,17469725,2,15074269,4454372,0,10,2:84;3:21356;4:2632992;5:14536144;6:43;
528.158,519.87,6.53963,514.383,0,253385363,208.644,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18426543,957842,17468725,2,15074269,4454372,0,10,2:84;3:21356;4:2632055;5:14536144;6:43;
528.354,520.063,6.54245,514.574,0,253497800,208.733,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18425543,957842,17467725,2,15074269,4454372,0,10,2:84;3:21356;4:2631161;5:14536144;6:43;
528.551,520.256,6.54547,514.765,9.53674e-07,253609888,208.822,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18424543,957842,17466725,2,15074269,4454372,0,10,2:84;3:21356;4:2630270;5:14536144;6:43;
528.773,520.475,6.54893,514.98,9.53674e-07,253724218,208.923,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18423543,957842,17465725,2,15074269,4454372,0,10,2:84;3:21356;4:2629360;5:14536144;6:43;
528.961,520.659,6.55225,515.161,9.53674e-07,253828248,209.008,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18422543,957842,17464725,2,15074269,4454372,0,10,2:84;3:21356;4:2628539;5:14536144;6:43;
529.168,520.864,6.55519,515.363,9.53674e-07,253946580,209.102,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18421543,957842,17463725,2,15074269,4454372,0,10,2:84;3:21356;4:2627602;5:14536144;6:43;
529.362,521.055,6.55801,515.552,9.53674e-07,254057848,209.19,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18420543,957842,17462725,2,15074269,4454372,0,10,2:84;3:21356;4:2626720;5:14536144;6:43;
529.63,521.317,6.56297,515.809,9.53674e-07,254164954,209.31,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18419543,957842,17461725,2,15074269,4454372,0,10,2:84;3:21356;4:2625866;5:14536144;6:43;
529.853,521.536,6.56672,516.025,0,254276977,209.411,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18418543,957842,17460725,2,15074269,4454372,0,10,2:84;3:21356;4:2624968;5:14536144;6:43;
530.048,521.728,6.57008,516.214,0,254381461,209.498,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18417543,957842,17459725,2,15074269,4454372,0,10,2:84;3:21356;4:2624138;5:14536144;6:43;
530.355,522.03,6.57472,516.511,9.53674e-07,254498860,209.638,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18416543,957842,17458725,2,15074269,4454372,0,10,2:84;3:21356;4:2623210;5:14536144;6:43;
530.685,522.34,6.59394,516.817,9.53674e-07,254608585,209.793,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18415543,957842,17457725,2,15074269,4454372,0,10,2:84;3:21356;4:2622341;5:14536144;6:43;
530.939,522.591,6.59779,517.064,9.53674e-07,254719826,209.907,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18414543,957842,17456725,2,15074269,4454372,0,10,2:84;3:21356;4:2621460;5:14536144;6:43;
531.175,522.823,6.60153,517.293,9.53674e-07,254831370,210.011,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18413543,957842,17455725,2,15074269,4454372,0,10,2:84;3:21356;4:2620578;5:14536144;6:43;
531.397,523.041,6.60489,517.508,0,254941778,210.105,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18412543,957842,17454725,2,15074269,4454372,0,10,2:84;3:21356;4:2619702;5:14536144;6:43;
531.651,523.291,6.6087,517.755,9.53674e-07,255054858,210.218,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18411543,957842,17453725,2,15074269,4454372,0,10,2:84;3:21356;4:2618808;5:14536144;6:43;
531.865,523.501,6.61257,517.962,0,255161268,210.312,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18410543,957842,17452725,2,15074269,4454372,0,10,2:84;3:21356;4:2617964;5:14536144;6:43;
532.071,523.703,6.61634,518.161,9.53674e-07,255274297,210.405,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18409543,957842,17451725,2,15074269,4454372,0,10,2:84;3:21356;4:2617060;5:14536144;6:43;
532.322,523.95,6.62041,518.404,0,255384048,210.52,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18408543,957842,17450725,2,15074269,4454372,0,10,2:84;3:21356;4:2616189;5:14536144;6:43;
532.541,524.165,6.62378,518.616,0,255500558,210.619,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18407543,957842,17449725,2,15074269,4454372,0,10,2:84;3:21356;4:2615272;5:14536144;6:43;
532.746,524.366,6.62712,518.815,9.53674e-07,255611988,210.712,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18406543,957842,17448725,2,15074269,4454372,0,10,2:84;3:21356;4:2614395;5:14536144;6:43;
532.996,524.613,6.63103,519.058,0,255723982,210.826,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18405543,957842,17447725,2,15074269,4454372,0,10,2:84;3:21356;4:2613517;5:14536144;6:43;
533.222,524.835,6.63443,519.276,0,255840635,210.927,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18404543,957842,17446725,2,15074269,4454372,0,10,2:84;3:21356;4:2612597;5:14536144;6:43;
533.435,525.044,6.63791,519.483,9.53674e-07,255952805,211.023,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18403542,957842,17445725,2,15074269,4454372,0,10,2:84;3:21356;4:2611713;5:14536144;6:43;
533.694,525.299,6.64207,519.734,9.53674e-07,256063506,211.142,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18402542,957842,17444725,2,15074269,4454372,0,10,2:84;3:21356;4:2610842;5:14536144;6:43;
533.896,525.497,6.6455,519.929,1.19209e-06,256171666,211.234,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18401541,957842,17443725,2,15074269,4454372,0,10,2:84;3:21356;4:2609999;5:14536144;6:43;
534.104,525.702,6.64893,520.131,9.53674e-07,256285964,211.327,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18400541,957842,17442725,2,15074269,4454372,0,10,2:84;3:21356;4:2609101;5:14536144;6:43;
534.35,525.944,6.65284,520.369,9.53674e-07,256395527,211.44,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18399541,957842,17441725,2,15074269,4454372,0,10,2:84;3:21356;4:2608247;5:14536144;6:43;
534.562,526.151,6.65656,520.574,0,256510316,211.535,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18398541,957842,17440725,2,15074269,4454372,0,10,2:84;3:21356;4:2607347;5:14536144;6:43;
534.775,526.361,6.66032,520.78,0,256626989,211.632,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18397541,957842,17439725,2,15074269,4454372,0,10,2:84;3:21356;4:2606435;5:14536144;6:43;
535.027,526.609,6.66464,521.024,1.19209e-06,256734641,211.744,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18396541,957842,17438725,2,15074269,4454372,0,10,2:84;3:21356;4:2605599;5:14536144;6:43;
535.247,526.825,6.66822,521.238,9.53674e-07,256851977,211.845,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18395541,957842,17437725,2,15074269,4454372,0,10,2:84;3:21356;4:2604693;5:14536144;6:43;
535.465,527.039,6.6719,521.449,9.53674e-07,256971263,211.943,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18394541,957842,17436725,2,15074269,4454372,0,10,2:84;3:21356;4:2603772;5:14536144;6:43;
535.74,527.309,6.67633,521.714,1.19209e-06,257090937,212.069,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18393541,957842,17435725,2,15074269,4454372,0,10,2:84;3:21356;4:2602842;5:14536144;6:43;
536.028,527.593,6.68091,521.994,0,257206846,212.199,2.87106,19536725,65.4934,61879689,0.348933,0.348094,4,18392541,957842,17434725,2,15074269,4454372,0,10,2:84;3:21356;4:2601939;5:14536144;6:43;
536.258,527.818,6.6849,522.216,9.53674e-07,257332532,212.303,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18391541,957842,17433725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14535438;6:43;
536.53,528.086,6.68925,522.479,0,257467770,212.422,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18390541,957842,17432725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14534438;6:43;
536.813,528.365,6.69378,522.754,0,257602177,212.551,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18389541,957842,17431725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14533438;6:43;
537.056,528.603,6.69775,522.989,9.53674e-07,257735031,212.661,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18388541,957842,17430725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14532438;6:43;
537.363,528.905,6.70258,523.286,9.53674e-07,257867510,212.798,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18387541,957842,17429725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14531438;6:43;
537.627,529.165,6.70675,523.542,9.53674e-07,257999896,212.92,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18386541,957842,17428725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14530438;6:43;
537.89,529.423,6.711,523.796,9.53674e-07,258131779,213.038,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18385541,957842,17427725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14529438;6:43;
538.174,529.703,6.71566,524.071,9.53674e-07,258264009,213.172,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18384541,957842,17426725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14528438;6:43;
538.417,529.942,6.71947,524.306,0,258395522,213.282,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18383541,957842,17425725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14527438;6:43;
538.718,530.237,6.72421,524.597,0,258527647,213.42,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18382541,957842,17424725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14526438;6:43;
538.961,530.477,6.72799,524.833,9.53674e-07,258659618,213.53,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18381541,957842,17423725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14525438;6:43;
539.216,530.727,6.73213,525.079,0,258791069,213.645,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18380541,957842,17422725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14524438;6:43;
539.52,531.026,6.73699,525.374,9.53674e-07,258922290,213.784,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18379541,957842,17421725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14523438;6:43;
539.795,531.297,6.74117,525.64,9.53674e-07,259053932,213.912,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18378541,957842,17420725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14522438;6:43;
540.105,531.596,6.75249,525.934,0,259185173,214.053,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18377541,957842,17419725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14521438;6:43;
540.346,531.833,6.75616,526.167,0,259314872,214.162,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18376541,957842,17418725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14520438;6:43;
540.649,532.131,6.76082,526.461,1.19209e-06,259446330,214.298,2.87106,19536725,65.4934,61879689,0.349001,0.348094,4,18375541,957842,17417725,2,15074269,4454372,0,10,2:76;3:21356;4:2601715;5:14519438;6:43;
